Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.217.11.162-192.168.3.29-443-49634-6,172.217.11.162,443,192.168.3.29,49634,6,16/07/2019 08:33:17 PM,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,86956.52173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,13945,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4517.7482968806025,286.8411617067049,4648.333333333333,7520.343232415215,13330.0,143.0,615.0,307.5,232.6381310103741,472.0,143.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,215.13087128002869,71.71029042667622,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,69,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.4.174-192.168.3.29-443-48292-6,172.217.4.174,443,192.168.3.29,48292,6,16/07/2019 08:33:17 PM,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,14269,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6447.543626042469,280.32798374097695,4756.333333333334,8107.445610877284,14118.0,67.0,14202.0,14202.0,0.0,14202.0,14202.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,64,64,140.16399187048847,140.16399187048847,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,66,251,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,14488,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6350.082827167311,276.09055770292656,4829.333333333334,8296.235913553406,14409.0,35.0,14444.0,14444.0,0.0,14444.0,14444.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,64,64,138.04527885146328,138.04527885146328,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,69,266,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,13975,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4508.050089445438,286.2254025044723,4658.333333333333,7356.880475672642,13148.0,153.0,827.0,413.5,368.4026329981913,674.0,153.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,214.66905187835425,71.55635062611807,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,66,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.11.162-192.168.3.29-443-49634-6,172.217.11.162,443,192.168.3.29,49634,6,16/07/2019 08:33:17 PM,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,86956.52173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,13945,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4517.7482968806025,286.8411617067049,4648.333333333333,7520.343232415215,13330.0,143.0,615.0,307.5,232.6381310103741,472.0,143.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,215.13087128002869,71.71029042667622,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,69,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.4.174-192.168.3.29-443-48292-6,172.217.4.174,443,192.168.3.29,48292,6,16/07/2019 08:33:17 PM,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,14269,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6447.543626042469,280.32798374097695,4756.333333333334,8107.445610877284,14118.0,67.0,14202.0,14202.0,0.0,14202.0,14202.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,64,64,140.16399187048847,140.16399187048847,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,66,251,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,14488,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6350.082827167311,276.09055770292656,4829.333333333334,8296.235913553406,14409.0,35.0,14444.0,14444.0,0.0,14444.0,14444.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,64,64,138.04527885146328,138.04527885146328,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,69,266,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,13975,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4508.050089445438,286.2254025044723,4658.333333333333,7356.880475672642,13148.0,153.0,827.0,413.5,368.4026329981913,674.0,153.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,214.66905187835425,71.55635062611807,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,66,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.11.162-192.168.3.29-443-49634-6,172.217.11.162,443,192.168.3.29,49634,6,16/07/2019 08:33:17 PM,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,86956.52173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,13945,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4517.7482968806025,286.8411617067049,4648.333333333333,7520.343232415215,13330.0,143.0,615.0,307.5,232.6381310103741,472.0,143.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,215.13087128002869,71.71029042667622,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,69,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.4.174-192.168.3.29-443-48292-6,172.217.4.174,443,192.168.3.29,48292,6,16/07/2019 08:33:17 PM,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,14269,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6447.543626042469,280.32798374097695,4756.333333333334,8107.445610877284,14118.0,67.0,14202.0,14202.0,0.0,14202.0,14202.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,64,64,140.16399187048847,140.16399187048847,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,66,251,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,14488,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6350.082827167311,276.09055770292656,4829.333333333334,8296.235913553406,14409.0,35.0,14444.0,14444.0,0.0,14444.0,14444.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,64,64,138.04527885146328,138.04527885146328,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,69,266,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,-667,5,2,102.0,53.0,39.0,0.0,20.4,19.603571103245446,53.0,0.0,26.5,37.476659402887016,-232383.80809595203,-10494.752623688157,-111.16666666666669,9467.8949596342,14118.0,-15763.0,-734.0,-183.5,12254.41374906745,14202.0,-15763.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,160,64,0.0,0.0,0.0,53.0,24.25,21.52573210966686,463.3571428571428,2,0,0,4,7,0,0,0,0.0,27.714285714285715,20.4,26.5,0,0,0,155,4,-189486,0,0,0,0,66,251,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,-1669,5,2,102.0,53.0,39.0,0.0,20.4,19.603571103245446,53.0,0.0,26.5,37.476659402887016,-92869.98202516478,-4194.128220491312,-278.1666666666667,9886.368381092558,14409.0,-16772.0,-1713.0,-428.25,12772.871782936418,14444.0,-16772.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,160,64,0.0,0.0,0.0,53.0,24.25,21.52573210966686,463.3571428571428,2,0,0,4,7,0,0,0,0.0,27.714285714285715,20.4,26.5,0,0,0,155,4,-88672,0,0,0,0,69,266,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,-667,5,2,102.0,53.0,39.0,0.0,20.4,19.603571103245446,53.0,0.0,26.5,37.476659402887016,-232383.80809595203,-10494.752623688157,-111.16666666666669,9467.8949596342,14118.0,-15763.0,-734.0,-183.5,12254.41374906745,14202.0,-15763.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,160,64,0.0,0.0,0.0,53.0,24.25,21.52573210966686,463.3571428571428,2,0,0,4,7,0,0,0,0.0,27.714285714285715,20.4,26.5,0,0,0,155,4,-189486,0,0,0,0,66,251,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,-1669,5,2,102.0,53.0,39.0,0.0,20.4,19.603571103245446,53.0,0.0,26.5,37.476659402887016,-92869.98202516478,-4194.128220491312,-278.1666666666667,9886.368381092558,14409.0,-16772.0,-1713.0,-428.25,12772.871782936418,14444.0,-16772.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,160,64,0.0,0.0,0.0,53.0,24.25,21.52573210966686,463.3571428571428,2,0,0,4,7,0,0,0,0.0,27.714285714285715,20.4,26.5,0,0,0,155,4,-88672,0,0,0,0,69,266,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,13975,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4508.050089445438,286.2254025044723,4658.333333333333,7356.880475672642,13148.0,153.0,827.0,413.5,368.4026329981913,674.0,153.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,214.66905187835425,71.55635062611807,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,66,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.11.162-192.168.3.29-443-49634-6,172.217.11.162,443,192.168.3.29,49634,6,16/07/2019 08:33:17 PM,23,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,86956.52173913043,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,13945,3,1,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4517.7482968806025,286.8411617067049,4648.333333333333,7520.343232415215,13330.0,143.0,615.0,307.5,232.6381310103741,472.0,143.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,96,20,215.13087128002869,71.71029042667622,0.0,39.0,20.4,19.603571103245446,384.3,1,0,1,2,3,0,0,0,0.0,25.5,21.0,0.0,0,0,0,0,0,0,0,0,0,0,69,0,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
172.217.4.174-192.168.3.29-443-48292-6,172.217.4.174,443,192.168.3.29,48292,6,16/07/2019 08:33:17 PM,22,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.11.162-49634-443-6,192.168.3.29,49634,172.217.11.162,443,6,16/07/2019 08:33:17 PM,14269,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6447.543626042469,280.32798374097695,4756.333333333334,8107.445610877284,14118.0,67.0,14202.0,14202.0,0.0,14202.0,14202.0,151.0,151.0,0.0,151.0,151.0,1,0,0,0,64,64,140.16399187048847,140.16399187048847,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,66,251,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.4.174-48292-443-6,192.168.3.29,48292,172.217.4.174,443,6,16/07/2019 08:33:17 PM,14488,2,2,39.0,53.0,39.0,0.0,19.5,27.577164466275352,53.0,0.0,26.5,37.476659402887016,6350.082827167311,276.09055770292656,4829.333333333334,8296.235913553406,14409.0,35.0,14444.0,14444.0,0.0,14444.0,14444.0,79.0,79.0,0.0,79.0,79.0,1,0,0,0,64,64,138.04527885146328,138.04527885146328,0.0,53.0,26.2,24.59064862910289,604.7,1,0,0,2,4,0,0,0,1.0,32.75,19.5,26.5,0,0,0,0,0,0,0,0,0,0,69,266,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:19 PM,103811,4,4,87.0,148.0,87.0,0.0,21.75,43.5,148.0,0.0,37.0,74.0,2263.729277244223,77.06312433171821,14830.142857142857,24654.819612863877,50929.0,39.0,103742.0,34580.666666666664,29642.283082335834,52343.0,361.0,52882.0,17627.333333333336,29229.19036397233,51370.0,108.0,0,0,0,0,136,136,38.53156216585911,38.53156216585911,0.0,148.0,26.11111111111111,54.01028708599049,2917.1111111111118,1,2,0,2,7,0,0,0,1.0,29.375,21.75,37.0,0,0,0,0,0,0,0,0,0,0,29200,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,-313,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-750798.7220447283,-31948.881789137376,-34.77777777777616,63019.0808322721,50929.0,-154930.0,-382.0,-95.5,73454.22227256012,52343.0,-104124.0,-51119.0,-12779.749999999998,65329.36996673089,51370.0,-104001.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,-313,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-750798.7220447283,-31948.881789137376,-34.77777777777616,63019.0808322721,50929.0,-154930.0,-382.0,-95.5,73454.22227256012,52343.0,-104124.0,-51119.0,-12779.749999999998,65329.36996673089,51370.0,-104001.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,-313,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-750798.7220447283,-31948.881789137376,-34.77777777777616,63019.0808322721,50929.0,-154930.0,-382.0,-95.5,73454.22227256012,52343.0,-104124.0,-51119.0,-12779.749999999998,65329.36996673089,51370.0,-104001.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,-313,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-750798.7220447283,-31948.881789137376,-34.77777777777616,63019.0808322721,50929.0,-154930.0,-382.0,-95.5,73454.22227256012,52343.0,-104124.0,-51119.0,-12779.749999999998,65329.36996673089,51370.0,-104001.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.224.99.156-37848-80-6,192.168.3.29,37848,35.224.99.156,80,6,16/07/2019 08:42:20 PM,-313,2,4,0.0,148.0,0.0,0.0,0.0,0.0,148.0,0.0,37.0,74.0,-472843.4504792332,-19169.329073482422,-62.60000000000002,36582.884321769925,50806.0,-52631.0,-382.0,-382.0,0.0,-382.0,-382.0,-51119.0,-17039.666666666664,30829.80960585604,1404.0,-52631.0,0,0,0,0,64,128,0.0,0.0,0.0,148.0,21.142857142857142,55.93874200536563,3129.1428571428573,2,0,0,1,6,0,0,0,2.0,24.666666666666668,0.0,37.0,0,0,0,0,0,0,0,0,0,0,60,229,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.5.202-60580-443-6,192.168.3.29,60580,172.217.5.202,443,6,16/07/2019 08:47:19 PM,14642,3,2,63.0,0.0,39.0,0.0,21.0,19.672315572906,0.0,0.0,0.0,0.0,4302.690889222784,341.4834039065701,3660.5,6765.368799999007,13802.0,61.0,779.0,389.5,324.5620125646253,619.0,160.0,61.0,61.0,0.0,61.0,61.0,1,0,0,0,96,64,204.89004234394207,136.59336156262805,0.0,39.0,17.0,19.411336893681487,376.8,2,0,0,2,5,0,0,0,0.0,20.4,21.0,0.0,0,0,0,0,0,0,0,0,0,0,75,251,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.222.85.5-40316-80-6,192.168.3.29,40316,35.222.85.5,80,6,16/07/2019 08:47:20 PM,103455,4,4,87.0,148.0,87.0,0.0,21.75,43.5,148.0,0.0,37.0,74.0,2271.519017930501,77.32830699337876,14779.285714285714,24869.074253741237,51226.0,30.0,103395.0,34465.0,29537.128888908617,51684.0,359.0,52229.0,17409.666666666664,29632.106241935173,51625.0,90.0,0,0,0,0,136,136,38.66415349668938,38.66415349668938,0.0,148.0,26.11111111111111,54.01028708599049,2917.1111111111118,1,2,0,2,7,0,0,0,1.0,29.375,21.75,37.0,0,0,0,0,0,0,0,0,0,0,29200,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.5.202-60580-443-6,192.168.3.29,60580,172.217.5.202,443,6,16/07/2019 08:47:19 PM,-23,4,3,63.0,0.0,39.0,0.0,15.75,19.189841062395487,0.0,0.0,0.0,0.0,-2739130.434782609,-304347.82608695654,-3.833333333333485,9024.79596260584,13802.0,-14708.0,-13886.0,-4628.666666666666,8694.749009220068,619.0,-14665.0,-66.0,-33.0,132.93607486307093,61.0,-127.0,0,0,0,0,128,96,0.0,0.0,0.0,39.0,7.875,15.122712341753664,228.69642857142856,2,0,0,2,7,0,0,0,0.0,9.0,15.75,0.0,0,0,0,0,0,0,0,0,0,0,75,251,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-35.222.85.5-40316-80-6,192.168.3.29,40316,35.222.85.5,80,6,16/07/2019 08:47:20 PM,-242,5,5,87.0,148.0,87.0,0.0,17.4,38.90758280849634,148.0,0.0,29.6,66.18761213399378,-971074.3801652892,-41322.31404958678,-26.888888888890108,63034.90674508142,51226.0,-154734.0,-302.0,-75.5,73169.75160314995,51684.0,-103697.0,-51279.0,-12819.75,65120.23501378047,51625.0,-103508.0,0,0,0,0,168,168,0.0,0.0,0.0,148.0,21.363636363636363,49.44951511849783,2445.254545454545,2,2,0,2,9,0,0,0,1.0,23.5,17.4,29.6,0,0,0,0,0,0,0,0,0,0,60,229,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192.168.3.29-172.217.5.202-60580-443-6,192.168.3.29,60580,172.217.5.202,443,6,16/07/2019 08:47:19 PM,-23,4,3,63.0,0.0,39.0,0.0,15.75,19.189841062395487,0.0,0.0,0.0,0.0,-2739130.434782609,-304347.82608695654,-3.833333333333485,9024.79596260584,13802.0,-14708.0,-13886.0,-4628.666666666666,8694.749009220068,619.0,-14665.0,-66.0,-33.0,132.93607486307093,61.0,-127.0,0,0,0,0,128,96,0.0,0.0,0.0,39.0,7.875,15.122712341753664,228.69642857142856,2,0,0,2,7,0,0,0,0.0,9.0,15.75,0.0,0,0,0,0,0,0,0,0,0,0,75,251,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
